group_name,label,exterior_image,interior_image,exterior_path,interior_path
JD00853_vs_JD02051_sample2,0,JD00853_vs_JD02051_sample2_exterior.png,JD00853_vs_JD02051_sample2_interior.png,false_match\JD00853_vs_JD02051_sample2_exterior.png,false_match\JD00853_vs_JD02051_sample2_interior.png
JD00867_vs_JD01344_sample0,0,JD00867_vs_JD01344_sample0_exterior.png,JD00867_vs_JD01344_sample0_interior.png,false_match\JD00867_vs_JD01344_sample0_exterior.png,false_match\JD00867_vs_JD01344_sample0_interior.png
JD00867_vs_JD01344_sample1,0,JD00867_vs_JD01344_sample1_exterior.png,JD00867_vs_JD01344_sample1_interior.png,false_match\JD00867_vs_JD01344_sample1_exterior.png,false_match\JD00867_vs_JD01344_sample1_interior.png
JD00867_vs_JD04008_sample3,0,JD00867_vs_JD04008_sample3_exterior.png,JD00867_vs_JD04008_sample3_interior.png,false_match\JD00867_vs_JD04008_sample3_exterior.png,false_match\JD00867_vs_JD04008_sample3_interior.png
JD00867_vs_JD04008_sample4,0,JD00867_vs_JD04008_sample4_exterior.png,JD00867_vs_JD04008_sample4_interior.png,false_match\JD00867_vs_JD04008_sample4_exterior.png,false_match\JD00867_vs_JD04008_sample4_interior.png
JD00867_vs_JD04953_sample0,0,JD00867_vs_JD04953_sample0_exterior.png,JD00867_vs_JD04953_sample0_interior.png,false_match\JD00867_vs_JD04953_sample0_exterior.png,false_match\JD00867_vs_JD04953_sample0_interior.png
JD00867_vs_JD04953_sample1,0,JD00867_vs_JD04953_sample1_exterior.png,JD00867_vs_JD04953_sample1_interior.png,false_match\JD00867_vs_JD04953_sample1_exterior.png,false_match\JD00867_vs_JD04953_sample1_interior.png
JD00867_vs_JD04953_sample2,0,JD00867_vs_JD04953_sample2_exterior.png,JD00867_vs_JD04953_sample2_interior.png,false_match\JD00867_vs_JD04953_sample2_exterior.png,false_match\JD00867_vs_JD04953_sample2_interior.png
JD00887_vs_JD07531_sample4,0,JD00887_vs_JD07531_sample4_exterior.png,JD00887_vs_JD07531_sample4_interior.png,false_match\JD00887_vs_JD07531_sample4_exterior.png,false_match\JD00887_vs_JD07531_sample4_interior.png
JD00887_vs_JD10483_sample0,0,JD00887_vs_JD10483_sample0_exterior.png,JD00887_vs_JD10483_sample0_interior.png,false_match\JD00887_vs_JD10483_sample0_exterior.png,false_match\JD00887_vs_JD10483_sample0_interior.png
JD00887_vs_JD10483_sample1,0,JD00887_vs_JD10483_sample1_exterior.png,JD00887_vs_JD10483_sample1_interior.png,false_match\JD00887_vs_JD10483_sample1_exterior.png,false_match\JD00887_vs_JD10483_sample1_interior.png
JD00887_vs_JD10483_sample2,0,JD00887_vs_JD10483_sample2_exterior.png,JD00887_vs_JD10483_sample2_interior.png,false_match\JD00887_vs_JD10483_sample2_exterior.png,false_match\JD00887_vs_JD10483_sample2_interior.png
JD00909_vs_JD01347_sample0,0,JD00909_vs_JD01347_sample0_exterior.png,JD00909_vs_JD01347_sample0_interior.png,false_match\JD00909_vs_JD01347_sample0_exterior.png,false_match\JD00909_vs_JD01347_sample0_interior.png
JD00912_vs_JD02138_sample4,0,JD00912_vs_JD02138_sample4_exterior.png,JD00912_vs_JD02138_sample4_interior.png,false_match\JD00912_vs_JD02138_sample4_exterior.png,false_match\JD00912_vs_JD02138_sample4_interior.png
JD00918_vs_JD00317_sample0,0,JD00918_vs_JD00317_sample0_exterior.png,JD00918_vs_JD00317_sample0_interior.png,false_match\JD00918_vs_JD00317_sample0_exterior.png,false_match\JD00918_vs_JD00317_sample0_interior.png
JD00918_vs_JD00317_sample1,0,JD00918_vs_JD00317_sample1_exterior.png,JD00918_vs_JD00317_sample1_interior.png,false_match\JD00918_vs_JD00317_sample1_exterior.png,false_match\JD00918_vs_JD00317_sample1_interior.png
JD00918_vs_JD00317_sample2,0,JD00918_vs_JD00317_sample2_exterior.png,JD00918_vs_JD00317_sample2_interior.png,false_match\JD00918_vs_JD00317_sample2_exterior.png,false_match\JD00918_vs_JD00317_sample2_interior.png
JD00932_vs_JD01819_sample1,0,JD00932_vs_JD01819_sample1_exterior.png,JD00932_vs_JD01819_sample1_interior.png,false_match\JD00932_vs_JD01819_sample1_exterior.png,false_match\JD00932_vs_JD01819_sample1_interior.png
JD00932_vs_JD01819_sample2,0,JD00932_vs_JD01819_sample2_exterior.png,JD00932_vs_JD01819_sample2_interior.png,false_match\JD00932_vs_JD01819_sample2_exterior.png,false_match\JD00932_vs_JD01819_sample2_interior.png
JD00932_vs_JD01819_sample3,0,JD00932_vs_JD01819_sample3_exterior.png,JD00932_vs_JD01819_sample3_interior.png,false_match\JD00932_vs_JD01819_sample3_exterior.png,false_match\JD00932_vs_JD01819_sample3_interior.png
JD00942_vs_JD00432_sample0,0,JD00942_vs_JD00432_sample0_exterior.png,JD00942_vs_JD00432_sample0_interior.png,false_match\JD00942_vs_JD00432_sample0_exterior.png,false_match\JD00942_vs_JD00432_sample0_interior.png
JD00942_vs_JD00432_sample1,0,JD00942_vs_JD00432_sample1_exterior.png,JD00942_vs_JD00432_sample1_interior.png,false_match\JD00942_vs_JD00432_sample1_exterior.png,false_match\JD00942_vs_JD00432_sample1_interior.png
JD00942_vs_JD00432_sample2,0,JD00942_vs_JD00432_sample2_exterior.png,JD00942_vs_JD00432_sample2_interior.png,false_match\JD00942_vs_JD00432_sample2_exterior.png,false_match\JD00942_vs_JD00432_sample2_interior.png
JD00969_vs_JD01666_sample0,0,JD00969_vs_JD01666_sample0_exterior.png,JD00969_vs_JD01666_sample0_interior.png,false_match\JD00969_vs_JD01666_sample0_exterior.png,false_match\JD00969_vs_JD01666_sample0_interior.png
JD00969_vs_JD01666_sample1,0,JD00969_vs_JD01666_sample1_exterior.png,JD00969_vs_JD01666_sample1_interior.png,false_match\JD00969_vs_JD01666_sample1_exterior.png,false_match\JD00969_vs_JD01666_sample1_interior.png
JD00969_vs_JD01666_sample2,0,JD00969_vs_JD01666_sample2_exterior.png,JD00969_vs_JD01666_sample2_interior.png,false_match\JD00969_vs_JD01666_sample2_exterior.png,false_match\JD00969_vs_JD01666_sample2_interior.png
JD00969_vs_JD03372_sample0,0,JD00969_vs_JD03372_sample0_exterior.png,JD00969_vs_JD03372_sample0_interior.png,false_match\JD00969_vs_JD03372_sample0_exterior.png,false_match\JD00969_vs_JD03372_sample0_interior.png
JD00999_vs_JD02564_sample0,0,JD00999_vs_JD02564_sample0_exterior.png,JD00999_vs_JD02564_sample0_interior.png,false_match\JD00999_vs_JD02564_sample0_exterior.png,false_match\JD00999_vs_JD02564_sample0_interior.png
JD00999_vs_JD02564_sample1,0,JD00999_vs_JD02564_sample1_exterior.png,JD00999_vs_JD02564_sample1_interior.png,false_match\JD00999_vs_JD02564_sample1_exterior.png,false_match\JD00999_vs_JD02564_sample1_interior.png
JD00999_vs_JD02564_sample2,0,JD00999_vs_JD02564_sample2_exterior.png,JD00999_vs_JD02564_sample2_interior.png,false_match\JD00999_vs_JD02564_sample2_exterior.png,false_match\JD00999_vs_JD02564_sample2_interior.png
JD01014_vs_JD00969_sample3,0,JD01014_vs_JD00969_sample3_exterior.png,JD01014_vs_JD00969_sample3_interior.png,false_match\JD01014_vs_JD00969_sample3_exterior.png,false_match\JD01014_vs_JD00969_sample3_interior.png
JD01014_vs_JD00969_sample4,0,JD01014_vs_JD00969_sample4_exterior.png,JD01014_vs_JD00969_sample4_interior.png,false_match\JD01014_vs_JD00969_sample4_exterior.png,false_match\JD01014_vs_JD00969_sample4_interior.png
JD01014_vs_JD01577_sample0,0,JD01014_vs_JD01577_sample0_exterior.png,JD01014_vs_JD01577_sample0_interior.png,false_match\JD01014_vs_JD01577_sample0_exterior.png,false_match\JD01014_vs_JD01577_sample0_interior.png
JD01014_vs_JD01577_sample1,0,JD01014_vs_JD01577_sample1_exterior.png,JD01014_vs_JD01577_sample1_interior.png,false_match\JD01014_vs_JD01577_sample1_exterior.png,false_match\JD01014_vs_JD01577_sample1_interior.png
JD01014_vs_JD01577_sample2,0,JD01014_vs_JD01577_sample2_exterior.png,JD01014_vs_JD01577_sample2_interior.png,false_match\JD01014_vs_JD01577_sample2_exterior.png,false_match\JD01014_vs_JD01577_sample2_interior.png
JD01014_vs_JD03797_sample0,0,JD01014_vs_JD03797_sample0_exterior.png,JD01014_vs_JD03797_sample0_interior.png,false_match\JD01014_vs_JD03797_sample0_exterior.png,false_match\JD01014_vs_JD03797_sample0_interior.png
JD01014_vs_JD03797_sample1,0,JD01014_vs_JD03797_sample1_exterior.png,JD01014_vs_JD03797_sample1_interior.png,false_match\JD01014_vs_JD03797_sample1_exterior.png,false_match\JD01014_vs_JD03797_sample1_interior.png
JD01014_vs_JD03797_sample2,0,JD01014_vs_JD03797_sample2_exterior.png,JD01014_vs_JD03797_sample2_interior.png,false_match\JD01014_vs_JD03797_sample2_exterior.png,false_match\JD01014_vs_JD03797_sample2_interior.png
JD01014_vs_JD13949_sample0,0,JD01014_vs_JD13949_sample0_exterior.png,JD01014_vs_JD13949_sample0_interior.png,false_match\JD01014_vs_JD13949_sample0_exterior.png,false_match\JD01014_vs_JD13949_sample0_interior.png
JD01014_vs_JD13949_sample1,0,JD01014_vs_JD13949_sample1_exterior.png,JD01014_vs_JD13949_sample1_interior.png,false_match\JD01014_vs_JD13949_sample1_exterior.png,false_match\JD01014_vs_JD13949_sample1_interior.png
JD01022_vs_JD02280_sample0,0,JD01022_vs_JD02280_sample0_exterior.png,JD01022_vs_JD02280_sample0_interior.png,false_match\JD01022_vs_JD02280_sample0_exterior.png,false_match\JD01022_vs_JD02280_sample0_interior.png
JD01022_vs_JD02280_sample1,0,JD01022_vs_JD02280_sample1_exterior.png,JD01022_vs_JD02280_sample1_interior.png,false_match\JD01022_vs_JD02280_sample1_exterior.png,false_match\JD01022_vs_JD02280_sample1_interior.png
JD01022_vs_JD02280_sample2,0,JD01022_vs_JD02280_sample2_exterior.png,JD01022_vs_JD02280_sample2_interior.png,false_match\JD01022_vs_JD02280_sample2_exterior.png,false_match\JD01022_vs_JD02280_sample2_interior.png
JD01024_vs_JD16837_sample0,0,JD01024_vs_JD16837_sample0_exterior.png,JD01024_vs_JD16837_sample0_interior.png,false_match\JD01024_vs_JD16837_sample0_exterior.png,false_match\JD01024_vs_JD16837_sample0_interior.png
JD01024_vs_JD16837_sample1,0,JD01024_vs_JD16837_sample1_exterior.png,JD01024_vs_JD16837_sample1_interior.png,false_match\JD01024_vs_JD16837_sample1_exterior.png,false_match\JD01024_vs_JD16837_sample1_interior.png
JD01024_vs_JD16837_sample2,0,JD01024_vs_JD16837_sample2_exterior.png,JD01024_vs_JD16837_sample2_interior.png,false_match\JD01024_vs_JD16837_sample2_exterior.png,false_match\JD01024_vs_JD16837_sample2_interior.png
JD01031_vs_JD11459_sample0,0,JD01031_vs_JD11459_sample0_exterior.png,JD01031_vs_JD11459_sample0_interior.png,false_match\JD01031_vs_JD11459_sample0_exterior.png,false_match\JD01031_vs_JD11459_sample0_interior.png
JD01031_vs_JD11459_sample1,0,JD01031_vs_JD11459_sample1_exterior.png,JD01031_vs_JD11459_sample1_interior.png,false_match\JD01031_vs_JD11459_sample1_exterior.png,false_match\JD01031_vs_JD11459_sample1_interior.png
JD01031_vs_JD11459_sample2,0,JD01031_vs_JD11459_sample2_exterior.png,JD01031_vs_JD11459_sample2_interior.png,false_match\JD01031_vs_JD11459_sample2_exterior.png,false_match\JD01031_vs_JD11459_sample2_interior.png
JD01034_vs_JD12464_sample0,0,JD01034_vs_JD12464_sample0_exterior.png,JD01034_vs_JD12464_sample0_interior.png,false_match\JD01034_vs_JD12464_sample0_exterior.png,false_match\JD01034_vs_JD12464_sample0_interior.png
JD01034_vs_JD12464_sample1,0,JD01034_vs_JD12464_sample1_exterior.png,JD01034_vs_JD12464_sample1_interior.png,false_match\JD01034_vs_JD12464_sample1_exterior.png,false_match\JD01034_vs_JD12464_sample1_interior.png
JD01034_vs_JD12464_sample2,0,JD01034_vs_JD12464_sample2_exterior.png,JD01034_vs_JD12464_sample2_interior.png,false_match\JD01034_vs_JD12464_sample2_exterior.png,false_match\JD01034_vs_JD12464_sample2_interior.png
JD01047_vs_JD05333_sample0,0,JD01047_vs_JD05333_sample0_exterior.png,JD01047_vs_JD05333_sample0_interior.png,false_match\JD01047_vs_JD05333_sample0_exterior.png,false_match\JD01047_vs_JD05333_sample0_interior.png
JD01047_vs_JD05333_sample1,0,JD01047_vs_JD05333_sample1_exterior.png,JD01047_vs_JD05333_sample1_interior.png,false_match\JD01047_vs_JD05333_sample1_exterior.png,false_match\JD01047_vs_JD05333_sample1_interior.png
JD01047_vs_JD05333_sample2,0,JD01047_vs_JD05333_sample2_exterior.png,JD01047_vs_JD05333_sample2_interior.png,false_match\JD01047_vs_JD05333_sample2_exterior.png,false_match\JD01047_vs_JD05333_sample2_interior.png
JD01087_vs_JD03437_sample3,0,JD01087_vs_JD03437_sample3_exterior.png,JD01087_vs_JD03437_sample3_interior.png,false_match\JD01087_vs_JD03437_sample3_exterior.png,false_match\JD01087_vs_JD03437_sample3_interior.png
JD01087_vs_JD03437_sample4,0,JD01087_vs_JD03437_sample4_exterior.png,JD01087_vs_JD03437_sample4_interior.png,false_match\JD01087_vs_JD03437_sample4_exterior.png,false_match\JD01087_vs_JD03437_sample4_interior.png
JD01115_vs_JD01577_sample0,0,JD01115_vs_JD01577_sample0_exterior.png,JD01115_vs_JD01577_sample0_interior.png,false_match\JD01115_vs_JD01577_sample0_exterior.png,false_match\JD01115_vs_JD01577_sample0_interior.png
JD01115_vs_JD01577_sample1,0,JD01115_vs_JD01577_sample1_exterior.png,JD01115_vs_JD01577_sample1_interior.png,false_match\JD01115_vs_JD01577_sample1_exterior.png,false_match\JD01115_vs_JD01577_sample1_interior.png
JD01115_vs_JD01577_sample2,0,JD01115_vs_JD01577_sample2_exterior.png,JD01115_vs_JD01577_sample2_interior.png,false_match\JD01115_vs_JD01577_sample2_exterior.png,false_match\JD01115_vs_JD01577_sample2_interior.png
JD01117_vs_JD03833_sample0,0,JD01117_vs_JD03833_sample0_exterior.png,JD01117_vs_JD03833_sample0_interior.png,false_match\JD01117_vs_JD03833_sample0_exterior.png,false_match\JD01117_vs_JD03833_sample0_interior.png
JD01117_vs_JD03833_sample1,0,JD01117_vs_JD03833_sample1_exterior.png,JD01117_vs_JD03833_sample1_interior.png,false_match\JD01117_vs_JD03833_sample1_exterior.png,false_match\JD01117_vs_JD03833_sample1_interior.png
JD01117_vs_JD03833_sample2,0,JD01117_vs_JD03833_sample2_exterior.png,JD01117_vs_JD03833_sample2_interior.png,false_match\JD01117_vs_JD03833_sample2_exterior.png,false_match\JD01117_vs_JD03833_sample2_interior.png
JD01117_vs_JD05653_sample0,0,JD01117_vs_JD05653_sample0_exterior.png,JD01117_vs_JD05653_sample0_interior.png,false_match\JD01117_vs_JD05653_sample0_exterior.png,false_match\JD01117_vs_JD05653_sample0_interior.png
JD01117_vs_JD05653_sample1,0,JD01117_vs_JD05653_sample1_exterior.png,JD01117_vs_JD05653_sample1_interior.png,false_match\JD01117_vs_JD05653_sample1_exterior.png,false_match\JD01117_vs_JD05653_sample1_interior.png
JD01249_vs_JD16397_sample1,0,JD01249_vs_JD16397_sample1_exterior.png,JD01249_vs_JD16397_sample1_interior.png,false_match\JD01249_vs_JD16397_sample1_exterior.png,false_match\JD01249_vs_JD16397_sample1_interior.png
JD01249_vs_JD16397_sample2,0,JD01249_vs_JD16397_sample2_exterior.png,JD01249_vs_JD16397_sample2_interior.png,false_match\JD01249_vs_JD16397_sample2_exterior.png,false_match\JD01249_vs_JD16397_sample2_interior.png
JD01249_vs_JD16397_sample3,0,JD01249_vs_JD16397_sample3_exterior.png,JD01249_vs_JD16397_sample3_interior.png,false_match\JD01249_vs_JD16397_sample3_exterior.png,false_match\JD01249_vs_JD16397_sample3_interior.png
JD01392_vs_JD15047_sample1,0,JD01392_vs_JD15047_sample1_exterior.png,JD01392_vs_JD15047_sample1_interior.png,false_match\JD01392_vs_JD15047_sample1_exterior.png,false_match\JD01392_vs_JD15047_sample1_interior.png
JD01392_vs_JD15047_sample2,0,JD01392_vs_JD15047_sample2_exterior.png,JD01392_vs_JD15047_sample2_interior.png,false_match\JD01392_vs_JD15047_sample2_exterior.png,false_match\JD01392_vs_JD15047_sample2_interior.png
JD01392_vs_JD15047_sample3,0,JD01392_vs_JD15047_sample3_exterior.png,JD01392_vs_JD15047_sample3_interior.png,false_match\JD01392_vs_JD15047_sample3_exterior.png,false_match\JD01392_vs_JD15047_sample3_interior.png
JD01392_vs_JD15947_sample0,0,JD01392_vs_JD15947_sample0_exterior.png,JD01392_vs_JD15947_sample0_interior.png,false_match\JD01392_vs_JD15947_sample0_exterior.png,false_match\JD01392_vs_JD15947_sample0_interior.png
JD01392_vs_JD15947_sample1,0,JD01392_vs_JD15947_sample1_exterior.png,JD01392_vs_JD15947_sample1_interior.png,false_match\JD01392_vs_JD15947_sample1_exterior.png,false_match\JD01392_vs_JD15947_sample1_interior.png
JD01437_vs_JD04991_sample0,0,JD01437_vs_JD04991_sample0_exterior.png,JD01437_vs_JD04991_sample0_interior.png,false_match\JD01437_vs_JD04991_sample0_exterior.png,false_match\JD01437_vs_JD04991_sample0_interior.png
JD01437_vs_JD04991_sample1,0,JD01437_vs_JD04991_sample1_exterior.png,JD01437_vs_JD04991_sample1_interior.png,false_match\JD01437_vs_JD04991_sample1_exterior.png,false_match\JD01437_vs_JD04991_sample1_interior.png
JD01437_vs_JD04991_sample2,0,JD01437_vs_JD04991_sample2_exterior.png,JD01437_vs_JD04991_sample2_interior.png,false_match\JD01437_vs_JD04991_sample2_exterior.png,false_match\JD01437_vs_JD04991_sample2_interior.png
JD01439_vs_JD07758_sample2,0,JD01439_vs_JD07758_sample2_exterior.png,JD01439_vs_JD07758_sample2_interior.png,false_match\JD01439_vs_JD07758_sample2_exterior.png,false_match\JD01439_vs_JD07758_sample2_interior.png
JD01439_vs_JD07758_sample3,0,JD01439_vs_JD07758_sample3_exterior.png,JD01439_vs_JD07758_sample3_interior.png,false_match\JD01439_vs_JD07758_sample3_exterior.png,false_match\JD01439_vs_JD07758_sample3_interior.png
JD01439_vs_JD07758_sample4,0,JD01439_vs_JD07758_sample4_exterior.png,JD01439_vs_JD07758_sample4_interior.png,false_match\JD01439_vs_JD07758_sample4_exterior.png,false_match\JD01439_vs_JD07758_sample4_interior.png
JD01488_vs_JD09762_sample0,0,JD01488_vs_JD09762_sample0_exterior.png,JD01488_vs_JD09762_sample0_interior.png,false_match\JD01488_vs_JD09762_sample0_exterior.png,false_match\JD01488_vs_JD09762_sample0_interior.png
JD01515_vs_JD02845_sample0,0,JD01515_vs_JD02845_sample0_exterior.png,JD01515_vs_JD02845_sample0_interior.png,false_match\JD01515_vs_JD02845_sample0_exterior.png,false_match\JD01515_vs_JD02845_sample0_interior.png
JD01570_vs_JD17530_sample4,0,JD01570_vs_JD17530_sample4_exterior.png,JD01570_vs_JD17530_sample4_interior.png,false_match\JD01570_vs_JD17530_sample4_exterior.png,false_match\JD01570_vs_JD17530_sample4_interior.png
JD01604_vs_JD04085_sample0,0,JD01604_vs_JD04085_sample0_exterior.png,JD01604_vs_JD04085_sample0_interior.png,false_match\JD01604_vs_JD04085_sample0_exterior.png,false_match\JD01604_vs_JD04085_sample0_interior.png
JD01604_vs_JD04085_sample1,0,JD01604_vs_JD04085_sample1_exterior.png,JD01604_vs_JD04085_sample1_interior.png,false_match\JD01604_vs_JD04085_sample1_exterior.png,false_match\JD01604_vs_JD04085_sample1_interior.png
JD01604_vs_JD04085_sample2,0,JD01604_vs_JD04085_sample2_exterior.png,JD01604_vs_JD04085_sample2_interior.png,false_match\JD01604_vs_JD04085_sample2_exterior.png,false_match\JD01604_vs_JD04085_sample2_interior.png
JD01644_vs_JD01564_sample0,0,JD01644_vs_JD01564_sample0_exterior.png,JD01644_vs_JD01564_sample0_interior.png,false_match\JD01644_vs_JD01564_sample0_exterior.png,false_match\JD01644_vs_JD01564_sample0_interior.png
JD01644_vs_JD01564_sample1,0,JD01644_vs_JD01564_sample1_exterior.png,JD01644_vs_JD01564_sample1_interior.png,false_match\JD01644_vs_JD01564_sample1_exterior.png,false_match\JD01644_vs_JD01564_sample1_interior.png
JD01644_vs_JD01564_sample2,0,JD01644_vs_JD01564_sample2_exterior.png,JD01644_vs_JD01564_sample2_interior.png,false_match\JD01644_vs_JD01564_sample2_exterior.png,false_match\JD01644_vs_JD01564_sample2_interior.png
JD01655_vs_JD09706_sample0,0,JD01655_vs_JD09706_sample0_exterior.png,JD01655_vs_JD09706_sample0_interior.png,false_match\JD01655_vs_JD09706_sample0_exterior.png,false_match\JD01655_vs_JD09706_sample0_interior.png
JD01655_vs_JD09706_sample1,0,JD01655_vs_JD09706_sample1_exterior.png,JD01655_vs_JD09706_sample1_interior.png,false_match\JD01655_vs_JD09706_sample1_exterior.png,false_match\JD01655_vs_JD09706_sample1_interior.png
JD01655_vs_JD09706_sample2,0,JD01655_vs_JD09706_sample2_exterior.png,JD01655_vs_JD09706_sample2_interior.png,false_match\JD01655_vs_JD09706_sample2_exterior.png,false_match\JD01655_vs_JD09706_sample2_interior.png
JD01849_vs_JD04077_sample0,0,JD01849_vs_JD04077_sample0_exterior.png,JD01849_vs_JD04077_sample0_interior.png,false_match\JD01849_vs_JD04077_sample0_exterior.png,false_match\JD01849_vs_JD04077_sample0_interior.png
JD01849_vs_JD04077_sample1,0,JD01849_vs_JD04077_sample1_exterior.png,JD01849_vs_JD04077_sample1_interior.png,false_match\JD01849_vs_JD04077_sample1_exterior.png,false_match\JD01849_vs_JD04077_sample1_interior.png
